index,DOI,SMILES
406,10.1039/c7ra04196a,CCCC[C@@H](CN1[C](c2ccc(s2)c2sc(c3c2OCCO3)c2ccc(s2)[C]2N(C[C@H](CCCC)CC)C(=O)c3c2c(OC[C@@H](CCCC)CC)nc3c2cccs2)c2c(C1=O)c(nc2OC[C@@H](CCCC)CC)c1cccs1)CC
407,10.1039/c7ra04196a,CCCC[C@@H](Cn1c(c2ccc(s2)c2sc(c3c2OCCO3)c2ccc(s2)c2n(C[C@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@H](CCCC)CC)c2c(c1=O)c(n(c2=O)C[C@H](CCCC)CC)c1cccs1)CC
408,10.1021/acs.chemmater.7b00642,CCCCCCCCc1c2sc(cc2c(c2c1cc(s2)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C\1/SN(C(=S)C1=O)CC)CCCCCCCC)CCCCCCCC)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C\1/SN(C(=S)C1=O)CC)CCCCCCCC
409,10.1021/acs.chemmater.7b00642,CCCCCCCCOc1c2cc(sc2c(c2c1sc(c2)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]N(C(=S)C1=O)CC)CCCCCCCC)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]N(C(=S)C1=O)CC
410,10.1039/c8ta01353e,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc3c4sc5c(c4[C@@]4(c3cc2c2c1c1sc(cc1s2)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC)[C@]12[C@]34C=CC(=C[C@@H]3[C@@H]2C=C(C=C1)CCCCCC)CCCCCC)sc(c5)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC
411,10.1039/c7tc02088k,CCCC[C@H](Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1ccc(s1)c1n(C[C@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1ccc(s1)c1cc2c(o1)cccc2)C[C@H](CCCC)CC)c1ccc(s1)C[C@H](CCCC)CC)c1ccc(s1)c1n(C[C@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1ccc(s1)c1cc2c(o1)cccc2)C[C@H](CCCC)CC)CC
412,10.1016/j.dyepig.2017.04.007,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/1\SC(=S)N(C1=O)CC)c1sc2c(c1)P(=O)(c1c2sc(c1)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C\1/SC(=S)N(C1=O)CC)CCCCCCCC)c1ccccc1
413,10.1021/acs.jpcc.7b03447,[H]C1([H])[N@]2C([H])([H])C([H])([H])[N@@](C1([H])[H])C([H])([H])C2([H])[H].[H]C1([H])[N@]2C([H])([H])C([H])([H])[N@@](C1([H])[H])C([H])([H])C2([H])[H].[H]C1C([H])C2C([H])C3C([H])C([H])C4C(CCCCC5C6C([H])C([H])C7C([H])C8C([H])C([H])C9C([H])C%10C([H])C([H])C%11C([H])C%12C([H])C([H])C5N%12[Zn](N89)(N%10%11)N67)C5C([H])C([H])C6C([H])C7C([H])C([H])C8C([H])C1N2[Zn](N78)(N34)N56.[H]C1C([H])C2C([H])C3C([H])C([H])C4C(CCCCC5C6C([H])C([H])C7C([H])C8C([H])C([H])C9C([H])C%10C([H])C([H])C%11C([H])C%12C([H])C([H])C5N%12[Zn](N89)(N%10%11)N67)C5C([H])C([H])C6C([H])C7C([H])C([H])C8C([H])C1N2[Zn](N78)(N34)N56
414,10.1016/j.dyepig.2016.10.042,CCCCCCN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(s2)c2n(C[C@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@H](CCCC)CC)CCCCCC)/C1=O)c1ccc(s1)c1n(C[C@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC
415,10.1039/c7cc00489c,CCCC[C@H](Cc1ccc(s1)C1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3C#Cc2ccc(s2)c2n(C[C@@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@@H](CCCC)CC)cc1)c1ccc(s1)C[C@H](CCCC)CC)C#CC#CC1=C2CCC3N2[Zn@@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3c2ccc(s2)C[C@@H](CCCC)CC)cc1)C#Cc1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@@H](CCCC)CC)c1ccc(s1)C[C@@H](CCCC)CC)CC
416,10.1039/c7cc00489c,[H]C1SC(C([H])C1[H])C1C2C(O)N(C(C3SC(CCC4C5C([H])C([H])C6C(C7SC(C([H])C7[H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C7C([H])C([H])C8C(CCC9SC(C%10SC(CCC%11C%12C([H])C([H])C%13C(C%14SC(C([H])C%14[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C%14C([H])C([H])C%15C(CCC%16SC(C([H])C%16[H])C%16C%17C(O)N(C(C%18SC([H])C([H])C%18[H])C%17C(O)N%16C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C%16C([H])C([H])C%17C(C%18SC(C([H])C%18[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C%18C([H])C([H])C%11N%18[Zn](N%14%15)(N%16%17)N%12%13)C([H])C%10C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C9[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C9C([H])C([H])C%10C(C%11SC(C([H])C%11[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C%11C([H])C([H])C4N%11[Zn](N56)(N78)N9%10)C([H])C3[H])C2C(O)N1C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
417,10.1039/c7cc00489c,CCCCCCCCCCCCOc1cc(C#CC2=c3ccc4=C(C5N6[Zn@]7(N8C2CCC8=C(c2ccc(s2)C[C@@H](CCCC)CC)c2n7c(cc2)C(=C6CC5)C#Cc2ccc(s2)c2n(C[C@@H](CCCC)CC)c(=O)c5c2c(=O)n(c5c2cccs2)C[C@@H](CCCC)CC)n34)c2ccc(s2)C[C@H](CCCC)CC)c(cc1C#CC1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3c2ccc(s2)C[C@@H](CCCC)CC)cc1)C#Cc1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@@H](CCCC)CC)c1ccc(s1)C[C@@H](CCCC)CC)OCCCCCCCCCCCC
418,10.1039/c9tc00862d,CCCC[C@@H](CN1C(=S)[S]=C(C1=O)C1=C2C=C[C@H](C=C2C2=C[C@@H](C=C[C@H]12)[C@@H]1C=C[C@H](C=C1)N([C@@H]1C=C[C@@H](C=C1)C)[C@@H]1C=C[C@@H](C=C1)C)[C@@H]1C=C[C@@H](C=C1)N([C@@H]1C=C[C@@H](C=C1)C)[C@@H]1C=C[C@@H](C=C1)C)CC
419,10.1021/jacs.7b07887,Cc1ccc(cc1)c1oc2c(c1)n1c(c2)[C](c2n([B]1(F)F)c1cc(oc1c2)c1ccc(cc1)C)C(F)(F)F
420,10.1021/jacs.7b07887,COc1ccc(cc1)c1oc2c(c1)n1c(c2)[C](c2n([B]1(F)F)c1cc(oc1c2)c1ccc(cc1)OC)C(F)(F)F
422,10.1002/aenm.201602804,CCCCCCc1cc(sc1C[C@H](CCCC)CC)c1c2cc(sc2c(c2c1sc(c2)c1c(F)c(F)c(c2c1nc(C(=O)OC(C)C)c(n2)C(=O)OC(C)C)c1ccc(s1)c1ccc(s1)CCCCCC)c1sc(c(c1)CCCCCC)C[C@@H](CCCC)CC)c1c(F)c(F)c(c2c1nc(C(=O)OC(C)C)c(n2)C(=O)OC(C)C)c1ccc(s1)c1ccc(s1)CCCCCC
423,10.1016/j.orgel.2017.06.054,CCCCCCCCn1c2cc(C#Cc3cc4n(c3)[B](F)(F)n3c([C]4c4ccc(cc4)OCCCCCCCC)ccc3)ccc2c2c1cc(C#Cc1cc3n(c1)[B](F)(F)n1c([C]3c3ccc(cc3)OCCCCCCCC)ccc1)cc2
424,10.1016/j.orgel.2017.06.054,CCCCCCCCN1c2cc(C#Cc3cc4n(c3)[B](F)(F)n3c([C]4c4ccc(cc4)OCCCCCCCC)ccc3)ccc2Sc2c1cc(C#Cc1cc3n(c1)[B](F)(F)n1c([C]3c3ccc(cc3)OCCCCCCCC)ccc1)cc2
425,10.1039/c7cp00956a,CCCC[C@@H](COc1c2sc(cc2c(c2c1cc(s2)c1sc(cc1CCCCCC)c1c(F)c(F)c(c2c1nsn2)c1cc(c(s1)c1ccc(s1)CCCCCC)CCCCCC)OC[C@H](CCCC)CC)c1sc(cc1CCCCCC)c1c(F)c(F)c(c2c1nsn2)c1cc(c(s1)c1ccc(s1)CCCCCC)CCCCCC)CC
426,10.1016/j.orgel.2017.09.014,N#CC(=C(c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)c1ccccc1)c1ccc(cc1)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)c1ccccc1)c1ccccc1)C#N
427,10.1039/c7ta05338j,[H]C1C([H])C2C(C3C([H])C([H])C4C(CCC5C([H])C6C(O)N(C(O)C7C([H])C([H])C8C9C([H])C([H])C%10C(O)N(C(O)C%11C([H])C([H])C(C5C8C67)C9C%10%11)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C5C([H])C([H])C6C(C7C([H])C([H])C8C([H])C1N2[Ni](N78)(N34)N56)C1C(C([H])C(C([H])C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1C(C([H])C(C([H])C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
428,10.1039/c7ta05338j,CCC(n1c(=O)c2cc(C#CC3=c4ccc5=C(C6N7[Zn@@]8(N9C3CCC9=C(c3c(C)cc(cc3C)C)c3n8c(cc3)C=C7CC6)n45)c3c(C)cc(cc3C)C)c3c4c2c(c1=O)ccc4c1c2c3ccc3c2c(cc1)c(=O)n(c3=O)C(CC)CC)CC
429,10.1002/ejoc.201700845,CCCC[C@@H](Cn1c(=O)c2c(c1c1ccc(o1)c1ccc(cc1)/C(=C/c1ccc3c(c1)Oc1c(N3C[C@H](CCCC)CC)cccc1)/C#N)c(=O)n(c2c1ccc(o1)c1ccc(cc1)/C(=C/c1ccc2c(c1)Oc1c(N2C[C@H](CCCC)CC)cccc1)/C#N)C[C@H](CCCC)CC)CC
430,10.1002/ejoc.201700845,CCCC[C@@H](Cn1c(=O)c2c(c1c1ccc(s1)c1ccc(cc1)/C(=C/c1ccc3c(c1)Oc1c(N3C[C@H](CCCC)CC)cccc1)/C#N)c(=O)n(c2c1ccc(s1)c1ccc(cc1)/C(=C\c1ccc2c(c1)Oc1c(N2C[C@H](CCCC)CC)cccc1)/C#N)C[C@H](CCCC)CC)CC
431,10.1016/j.dyepig.2016.10.036,CCCC[C@H](C[Si@]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1ccc(s1)c1ccc(s1)C[C@H](CCCC)CC)c1c(F)c(F)c(c2c1nsn2)c1sc2c(c1)[Si@](c1c2sc(c1)c1ccc(s1)c1ccc(s1)C[C@H](CCCC)CC)(C[C@@H](CCCC)CC)C[C@H](CCCC)CC)CC
432,10.1016/j.dyepig.2018.10.048,N#C[C]([C]1[C]([CH]c2ccc(s2)c2ccc(s2)c2ccc(s2)N(c2ccc(cc2)C)c2ccc(cc2)C)C(=O)c2c1cccc2)C#N
433,10.1016/j.dyepig.2018.10.048,CCCC[C@H](CN1C(=O)[C]([CH]c2ccc(s2)c2ccc(s2)c2ccc(s2)N(c2ccc(cc2)C)c2ccc(cc2)C)C(=C(C1=O)C#N)C)CC
434,10.1016/j.dyepig.2018.10.048,COCCOC(=O)/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)N(c1ccc(cc1)C)c1ccc(cc1)C)/C#N
435,10.1039/c8ta01353e,CCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCC)c2cc(sc2c2c1cc1c3sc(cc3C(c1c2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC
436,10.1039/c8ta01353e,CCCCCCn1nc2c(n1)c(c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c3c1c(=O)n(c3c1cccs1)C[C@H](CCCC)CC)c(c(c2c1ccc(s1)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC)F)F
437,10.1039/c7se00077d,Cl[Al]123N4C5N=c6n3c(=NC3N1C(=Nc1n2c(N=C4C2C5CCCC2)c2c1cccc2)C1C3CCCC1)c1c6cccc1
438,10.1039/c9tc00862d,CCCC[C@H](CN1C(=S)S/C(=C\2/[C@H]3C=C[C@H](C=C3C3=C[C@@H](C=C[C@H]23)N(c2ccc(cc2)OC)c2ccc(cc2)OC)N(c2ccc(cc2)OC)c2ccc(cc2)OC)/C1=O)CC
439,10.1039/c9tc00862d,CCCC[C@H](CN1C(=S)S/C(=C\2/[C@H]3C=C[C@H](C=C3C3=C[C@@H](C=C[C@H]23)N([C@@H]2C=CCC=C2)[C@@H]2C=CCC=C2)N([C@@H]2C=CCC=C2)[C@@H]2C=CCC=C2)/C1=O)CC
442,10.1021/acs.jpclett.9b01222,Fc1ccc(cc1)c1oc2c(c1)n1c(c2)[CH]c2n([B]1(F)F)c1cc(oc1c2)c1ccc(cc1)F
443,10.1039/c9nj00600a,CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(s3)c3n(CCCCCCCC)c(=O)c4c3c(=O)n(c4c3ccc(s3)c3ccc4c(c3)C(=O)N(C4=O)C[C@H](CCCC)CC)CCCCCCCC)ccc2c2c1cc(C#Cc1ccc(s1)c1n(CCCCCCCC)c(=O)c3c1c(=O)n(c3c1ccc(s1)c1ccc3c(c1)C(=O)N(C3=O)C[C@H](CCCC)CC)CCCCCCCC)cc2
444,10.1021/acs.chemmater.7b02536,CCCC[C@@H](Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/C(=O)OCC)CCCCCCCC)c1ccc(s1)C[C@H](CCCC)CC)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/C(=O)OCC)CCCCCCCC)CC
445,10.1016/j.dyepig.2017.08.008,CCCC[C@H](Cn1c(c2ccc(s2)c2cc(F)c(cc2F)c2ccc(s2)c2n(C[C@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@@H](CCCC)CC)c2c(c1=O)c(n(c2=O)C[C@@H](CCCC)CC)c1cccs1)CC
446,10.1016/j.dyepig.2017.08.008,CCCC[C@H](Cn1c(c2ccc(s2)c2cc(c(s2)c2sc(cc2F)c2ccc(s2)c2n(C[C@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@@H](CCCC)CC)F)c2c(c1=O)c(n(c2=O)C[C@H](CCCC)CC)c1cccs1)CC
447,10.1039/c7ra01902e,CCCCCCc1ccc(s1)c1ccc(s1)c1cc(F)c(c2c1nsn2)c1ccc(s1)c1ccc2c(c1)[C@](C[C@H](CCCC)CC)(C[C@@H](CCCC)CC)c1c2sc(c1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC
448,10.1039/c7ra01902e,CCCCCCc1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc2c(c1)[C@](C[C@H](CCCC)CC)(C[C@@H](CCCC)CC)c1c2sc(c1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC
449,10.1021/acs.jpcc.7b09365,Cl[B]12n3c4nc5n2c(nc2n1c(nc3c1c4cccc1)c1c2cccc1)c1c5cccc1
450,10.1039/c7ta04162d,CCn1c(=O)c2c(c1c1ccc(s1)C#C/C/1=C\3/N=C(c4c3cccc4)/C=c/3\[nH]/c(=C(\C4=N/C(=C\c5[nH]c1c1ccccc51)/c1ccccc41)/C#Cc1ccc(s1)c1n(CC)c(=O)c4c1c(=O)n(c4c1cccs1)CC)/c1c3cccc1)c(=O)n(c2c1cccs1)CC
451,10.1021/acsami.6b14804,CCCC[C@H](C[Ge]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1ccc(s1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(s1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)CC
452,10.1016/j.orgel.2017.09.040,CCCC[C@H](CN1C(=O)/C(=C/2\c3sc(cc3N(C2=O)C[C@@H](CCCC)CC)c2ccc(s2)N(c2ccc(cc2)C)c2ccc(cc2)C)/c2c1cc(s2)c1ccc(s1)N(c1ccc(cc1)C)c1ccc(cc1)C)CC
453,10.1016/j.orgel.2017.09.040,CCCC[C@H](CN1C(=O)/C(=C/2\c3sc(cc3N(C2=O)C[C@@H](CCCC)CC)c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)/c2c1cc(s2)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)CC
454,10.1016/j.orgel.2017.09.040,CCCC[C@H](CN1C(=O)/C(=C/2\c3sc(cc3N(C2=O)C[C@@H](CCCC)CC)c2ccc(cc2)n2c3ccccc3c3c2cccc3)/c2c1cc(s2)c1ccc(cc1)n1c2ccccc2c2c1cccc2)CC
455,10.1016/j.orgel.2017.09.040,CCCC[C@H](CN1C(=O)/C(=C/2\c3sc(cc3N(C2=O)C[C@@H](CCCC)CC)n2c3ccccc3c3c2cccc3)/c2c1cc(s2)n1c2ccccc2c2c1cccc2)CC
456,10.1021/acsami.7b03771,CCCC[C@H](Cc1ccc(s1)[C@]1(c2ccc(s2)C[C@H](CCCC)CC)c2cc(sc2c2c1cc1c3sc(cc3[C@@](c1c2)(c1ccc(s1)C[C@H](CCCC)CC)c1ccc(s1)C[C@H](CCCC)CC)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)CC
457,10.1021/acsami.7b03771,CCCC[C@H](Cc1ccc(s1)[C@]1(c2ccc(s2)C[C@H](CCCC)CC)c2cc(sc2c2c1cc1c3sc(cc3[C@@](c1c2)(c1ccc(s1)C[C@H](CCCC)CC)c1ccc(s1)C[C@H](CCCC)CC)c1ccc([se]1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc([se]1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)CC
458,10.1021/acsami.6b14114,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)C=C1C(=O)c2c(C1=O)cccc2)c1cc2c(s1)c1c(C32c2cc(ccc2c2c3cc(cc2)C(C)(C)C)C(C)(C)C)cc(s1)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)C=C1C(=O)c2c(C1=O)cccc2)CCCCCCCC
459,10.1021/acsami.6b14114,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)c1sc2c(c1)C1(c3c2sc(c3)c2sc(c(c2)CCCCCCCC)c2ccc(s2)c2sc(cc2CCCCCCCC)/C=C/2\SC(=S)N(C2=O)CC)c2cc(ccc2c2c1cc(cc2)C(C)(C)C)C(C)(C)C
460,10.1021/acsami.6b14114,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/1\SC(N(C1=O)CC)[C](C#N)C#N)c1cc2c(s1)c1c(C32c2cc(ccc2c2c3cc(cc2)C(C)(C)C)C(C)(C)C)cc(s1)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/1\SC(N(C1=O)CC)[C](C#N)C#N)CCCCCCCC
461,10.1016/j.dyepig.2017.07.027,CCCCCCCCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C#N)C#N)c1ccc(s1)C=C(C#N)C#N
463,10.1016/j.dyepig.2017.07.027,CCCCCCCCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)OCC)/C#N)c1ccc(s1)/C=C(\C(=O)OCC)/C#N
464,10.1016/j.dyepig.2017.07.027,CCCCCCCCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)NCCCCCC)/C#N)c1ccc(s1)/C=C(\C(=O)NCCCCCC)/C#N
465,10.1016/j.dyepig.2017.07.027,CCCCCCCCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C#N)C#N)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCCCCCCCC)ccc(c1)c1ccc(s1)C=C(C#N)C#N
466,10.1016/j.dyepig.2017.07.027,CCCCCCCCCCCCOc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)OCC)/C#N)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCCCCCCCC)ccc(c1)c1ccc(s1)/C=C(\C(=O)OCC)/C#N
468,10.1016/j.dyepig.2017.07.027,CCCCCCNC(=O)/C(=C\c1ccc(s1)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCCCCCCCC)ccc(c1)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCCCCCCCCCCC)ccc(c1)c1ccc(s1)/C=C(\C(=O)NCCCCCC)/C#N)/C#N
469,10.1039/c9nj00600a,CCCCCCCCn1c(=O)c2c(c1c1ccc(s1)C#Cc1ccc3c(c1)C(=O)N(C3=O)C[C@@H](CCCC)CC)c(=O)n(c2c1ccc(s1)C#Cc1ccc2c(c1)C(=O)N(C2=O)C[C@@H](CCCC)CC)CCCCCCCC
470,10.1039/c7ra01859b,N#C/C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)c1ccc(cc1)/C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#N
473,10.1021/jacs.6b11612,CCCC[C@H](Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)C1=[S]c2c(C1)c(c1ccc(s1)C[C@H](CCCC)CC)c1c(c2c2ccc(s2)C[C@@H](CCCC)CC)cc(s1)[CH]C1=[S]C(=S)N(C1=O)CC)c1ccc(s1)C[C@H](CCCC)CC)c1sc2c(c1)c(c1ccc(s1)C[C@@H](CCCC)CC)c1c(c2c2ccc(s2)C[C@H](CCCC)CC)cc(s1)[CH]C1=[S]C(=S)N(C1=O)CC)CC
474,10.1039/c6cc07927j,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)[C@H]1[S]=C(c2c1cc1C(=[S][C@H](c1c2)C[C@H](CCCC)CC)C[C@@H](CCCC)CC)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC
475,10.1002/aenm.201701548,CCCC[C@H](Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)cccc2)c1ccc(s1)C[C@@H](CCCC)CC)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)cccc2)CC
476,10.1002/aenm.201701548,CCCCCC[C@@H](Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)/C=C/1\C(=O)c2c(C1=O)cccc2F)c1ccc(s1)C[C@H](CCCCCC)CCCC)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)/C=C/1\C(=O)c2c(C1=O)cccc2F)CCCC
477,10.1002/aenm.201701548,CCCCCCCC[C@H](Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)c(F)ccc2F)c1ccc(s1)C[C@@H](CCCCCCCC)CCCCCC)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)c(F)ccc2F)CCCCCC
478,10.1021/acsami.6b14572,CCCCCCCCN1C(=S)S/C(=C\c2sc(c(c2)CCCCCCCC)c2ccc(s2)c2sc(c3c2cc(s3)C[C@H](CCCC)CC)c2sc(c3c2C(=O)N(C3=O)C[C@@H](CCCC)CC)c2sc(c3c2sc(c3)C[C@H](CCCC)CC)c2ccc(s2)c2sc(cc2CCCCCCCC)[CH]C2=[S]C(=S)N(C2=O)CCCCCCCC)/C1=O
479,10.1039/c8ta01353e,CCCCCCCCCCn1c2cc(sc2c2c(c1=O)cc(s2)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC)c1c(F)c(F)c(c2c1nn(n2)CCCCCC)c1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1cccs1)C[C@H](CCCC)CC
